Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Brazil,58627.0,56868.19,23195.9,2549.0,9.1,23.0,33672.29,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Japan,29647.0,28757.59,11729.9,1289.0,9.1,23.0,17027.69,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,China,151685.0,145617.6,60014.5,6595.0,9.1,23.0,85603.1,22.08
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Singapore,10557.0,10240.29,4176.9,459.0,9.1,23.0,6063.39,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Netherlands,68931.0,66863.07,27272.7,2997.0,9.1,23.0,39590.37,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Sweden,22264.0,21596.08,8808.8,968.0,9.1,23.0,12787.28,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Finland,72634.0,70454.98,28737.8,3158.0,9.1,23.0,41717.18,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Denmark,10856.0,10530.32,4295.2,472.0,9.1,23.0,6235.12,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,France,34891.0,33844.27,13804.7,1517.0,9.1,23.0,20039.57,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Germany,30475.0,29448.28,12057.5,1325.0,9.1,23.0,17390.78,22.218
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Belgium,24334.0,23734.39,9627.8,1058.0,9.1,23.0,14106.59,22.448
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Austria,15410.0,14947.7,6097.0,670.0,9.1,23.0,8850.7,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Italy,6532.0,6336.04,2584.4,284.0,9.1,23.0,3751.64,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Web,Spain,57638.0,55908.86,22804.6,2506.0,9.1,23.0,33104.26,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Canada,19711.0,19119.67,7798.7,857.0,9.1,23.0,11320.97,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Mexico,29187.0,28311.39,11547.9,1269.0,9.1,23.0,16763.49,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Japan,6808.0,6603.76,2693.6,296.0,9.1,23.0,3910.16,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,China,16031.0,15389.76,6342.7,697.0,9.1,23.0,9047.06,22.08
2004,Outdoor Protection,First Aid,Compact Relief Kit,Special,Singapore,29877.0,28980.69,11820.9,1299.0,9.1,23.0,17159.79,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,France,38962.0,37793.14,15415.4,1694.0,9.1,23.0,22377.74,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Mail,Germany,28037.0,27061.8,11092.9,1219.0,9.1,23.0,15968.9,22.195
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Canada,61571.0,59723.87,24360.7,2677.0,9.1,23.0,35363.17,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Japan,13823.0,13408.31,5469.1,601.0,9.1,23.0,7939.21,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Sweden,6808.0,6603.76,2693.6,296.0,9.1,23.0,3910.16,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Germany,62445.0,60048.86,24706.5,2715.0,9.1,23.0,35342.36,22.126
2004,Outdoor Protection,First Aid,Compact Relief Kit,E-mail,Italy,27094.0,26281.18,10719.8,1178.0,9.1,23.0,15561.38,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Japan,42964.0,41675.08,16998.8,1868.0,9.1,23.0,24676.28,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Singapore,11155.0,10820.35,4413.5,485.0,9.1,23.0,6406.85,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Netherlands,16353.0,15862.41,6470.1,711.0,9.1,23.0,9392.31,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Finland,7406.0,7183.82,2930.2,322.0,9.1,23.0,4253.62,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Belgium,2829.0,2744.13,1119.3,123.0,9.1,23.0,1624.83,22.31
2004,Outdoor Protection,First Aid,Compact Relief Kit,Fax,Spain,5152.0,4997.44,2038.4,224.0,9.1,23.0,2959.04,22.31
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Canada,366.0,366.0,168.36,61.0,2.76,6.0,197.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Japan,22122.0,21910.14,10176.12,3687.0,2.76,6.0,11734.02,5.964
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Singapore,9948.0,9550.08,4576.08,1658.0,2.76,6.0,4974.0,5.76
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Netherlands,4884.0,4884.0,2246.64,814.0,2.76,6.0,2637.36,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Finland,486.0,486.0,223.56,81.0,2.76,6.0,262.44,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Denmark,5028.0,4973.64,2312.88,838.0,2.76,6.0,2660.76,5.94
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,France,24582.0,23971.56,11307.72,4097.0,2.76,6.0,12663.84,5.87454545
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Austria,5406.0,5406.0,2486.76,901.0,2.76,6.0,2919.24,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Spain,2262.0,2262.0,1040.52,377.0,2.76,6.0,1221.48,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Canada,14736.0,14643.48,6778.56,2456.0,2.76,6.0,7864.92,5.97428571
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Mexico,3408.0,3408.0,1567.68,568.0,2.76,6.0,1840.32,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Brazil,9816.0,9816.0,4515.36,1636.0,2.76,6.0,5300.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Japan,18816.0,18717.18,8655.36,3136.0,2.76,6.0,10061.82,5.98
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Korea,17130.0,16596.9,7879.8,2855.0,2.76,6.0,8717.1,5.82
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,China,45780.0,44488.8,21058.8,7630.0,2.76,6.0,23430.0,5.86
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Netherlands,4080.0,4080.0,1876.8,680.0,2.76,6.0,2203.2,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Sweden,2628.0,2628.0,1208.88,438.0,2.76,6.0,1419.12,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Finland,17034.0,16821.24,7835.64,2839.0,2.76,6.0,8985.6,5.94857143
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Denmark,1530.0,1494.36,703.8,255.0,2.76,6.0,790.56,5.91
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,France,3330.0,3330.0,1531.8,555.0,2.76,6.0,1798.2,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Germany,15516.0,15419.52,7137.36,2586.0,2.76,6.0,8282.16,5.97428571
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Belgium,7236.0,7236.0,3328.56,1206.0,2.76,6.0,3907.44,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Austria,8604.0,8604.0,3957.84,1434.0,2.76,6.0,4646.16,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Italy,2016.0,2016.0,927.36,336.0,2.76,6.0,1088.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Web,Spain,15294.0,15294.0,7035.24,2549.0,2.76,6.0,8258.76,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Canada,8238.0,8238.0,3789.48,1373.0,2.76,6.0,4448.52,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Special,Singapore,1536.0,1536.0,706.56,256.0,2.76,6.0,829.44,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Netherlands,8958.0,8749.56,4120.68,1493.0,2.76,6.0,4628.88,5.88
2004,Outdoor Protection,First Aid,Insect Bite Relief,Mail,France,4008.0,4008.0,1843.68,668.0,2.76,6.0,2164.32,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Canada,15744.0,15367.44,7242.24,2624.0,2.76,6.0,8125.2,5.88
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Japan,8130.0,8130.0,3739.8,1355.0,2.76,6.0,4390.2,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Korea,2928.0,2928.0,1346.88,488.0,2.76,6.0,1581.12,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Netherlands,2238.0,2238.0,1029.48,373.0,2.76,6.0,1208.52,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Sweden,9180.0,9101.34,4222.8,1530.0,2.76,6.0,4878.54,5.97
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Germany,19122.0,18622.68,8796.12,3187.0,2.76,6.0,9826.56,5.86909091
2004,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Italy,14760.0,14669.46,6789.6,2460.0,2.76,6.0,7879.86,5.97428571
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Canada,2862.0,2862.0,1316.52,477.0,2.76,6.0,1545.48,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Brazil,3516.0,3516.0,1617.36,586.0,2.76,6.0,1898.64,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Japan,1050.0,1050.0,483.0,175.0,2.76,6.0,567.0,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Finland,6600.0,6600.0,3036.0,1100.0,2.76,6.0,3564.0,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,France,3210.0,3113.7,1476.6,535.0,2.76,6.0,1637.1,5.82
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Germany,1956.0,1956.0,899.76,326.0,2.76,6.0,1056.24,6.0
2004,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Spain,2298.0,2298.0,1057.08,383.0,2.76,6.0,1240.92,6.0
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Mexico,29834.49,26937.0,13974.0,2329.0,6.0,12.81,12963.0,7.38
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Brazil,14257.53,12099.16,6678.0,1113.0,6.0,12.81,5421.16,4.946
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Japan,85647.66,80392.8,40116.0,6686.0,6.0,12.81,40276.8,10.06363636
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,China,95998.14,87490.13,44964.0,7494.0,6.0,12.81,42526.13,9.1275
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Singapore,45859.8,41415.48,21480.0,3580.0,6.0,12.81,19935.48,8.07
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Netherlands,64588.02,61573.8,30252.0,5042.0,6.0,12.81,31321.8,10.7625
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Denmark,25568.76,23174.34,11976.0,1996.0,6.0,12.81,11198.34,8.15666667
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,France,70762.44,65499.57,33144.0,5524.0,6.0,12.81,32355.57,8.46538462
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Telephone,Austria,31371.69,29508.82,14694.0,2449.0,6.0,12.81,14814.82,9.66777778
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Canada,29975.4,28782.0,14040.0,2340.0,6.0,12.81,14742.0,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Mexico,37020.9,35601.73,17340.0,2890.0,6.0,12.81,18261.73,12.326
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Brazil,64459.92,62265.53,30192.0,5032.0,6.0,12.81,32073.53,12.378
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Japan,15461.67,14761.73,7242.0,1207.0,6.0,12.81,7519.73,12.235
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Korea,84597.24,79035.72,39624.0,6604.0,6.0,12.81,39411.72,10.6975
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Singapore,54109.44,51955.2,25344.0,4224.0,6.0,12.81,26611.2,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Netherlands,9479.4,9102.0,4440.0,740.0,6.0,12.81,4662.0,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Finland,106310.19,100712.4,49794.0,8299.0,6.0,12.81,50918.4,11.275
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Denmark,5726.07,5439.99,2682.0,447.0,6.0,12.81,2757.99,12.17
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,France,33984.93,32750.46,15918.0,2653.0,6.0,12.81,16832.46,12.352
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Germany,26119.59,24859.92,12234.0,2039.0,6.0,12.81,12625.92,9.892
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Belgium,30090.69,28601.43,14094.0,2349.0,6.0,12.81,14507.43,9.944
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Austria,25440.66,24685.98,11916.0,1986.0,6.0,12.81,12769.98,12.43
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Italy,28207.62,27147.39,13212.0,2202.0,6.0,12.81,13935.39,12.3325
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Web,Spain,53930.1,52028.57,25260.0,4210.0,6.0,12.81,26768.57,12.365
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,Canada,28092.33,26668.73,13158.0,2193.0,6.0,12.81,13510.73,9.866
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Special,China,46577.16,44250.12,21816.0,3636.0,6.0,12.81,22434.12,12.17
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Japan,8723.61,8376.3,4086.0,681.0,6.0,12.81,4290.3,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Korea,26055.54,24378.96,12204.0,2034.0,6.0,12.81,12174.96,8.15666667
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Singapore,9197.58,8290.2,4308.0,718.0,6.0,12.81,3982.2,6.15
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Netherlands,28284.48,25251.9,13248.0,2208.0,6.0,12.81,12003.9,7.38
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,France,13809.18,13259.4,6468.0,1078.0,6.0,12.81,6791.4,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Mail,Spain,8236.83,7908.9,3858.0,643.0,6.0,12.81,4050.9,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Canada,115917.69,109118.99,54294.0,9049.0,6.0,12.81,54824.99,10.77647059
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Japan,101224.62,94555.0,47412.0,7902.0,6.0,12.81,47143.0,9.1925
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Korea,9850.89,8753.08,4614.0,769.0,6.0,12.81,4139.08,6.02
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Netherlands,8557.08,8216.4,4008.0,668.0,6.0,12.81,4208.4,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Sweden,43349.04,41413.9,20304.0,3384.0,6.0,12.81,21109.9,10.795
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Germany,128317.77,119821.73,60102.0,10017.0,6.0,12.81,59719.73,9.3064
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Italy,42618.87,40232.25,19962.0,3327.0,6.0,12.81,20270.25,9.24125
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,E-mail,Spain,9133.53,6998.7,4278.0,713.0,6.0,12.81,2720.7,4.1
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Canada,6930.21,6654.3,3246.0,541.0,6.0,12.81,3408.3,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,China,44911.86,42668.02,21036.0,3506.0,6.0,12.81,21632.02,12.17
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,France,7199.22,6912.6,3372.0,562.0,6.0,12.81,3540.6,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Germany,7019.88,6740.4,3288.0,548.0,6.0,12.81,3452.4,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Umbrella,Fax,Spain,14603.4,14022.0,6840.0,1140.0,6.0,12.81,7182.0,12.3
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Mexico,35075.25,28696.54,8744.25,3275.0,2.67,10.71,19952.29,9.576
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Brazil,9167.76,8836.97,2285.52,856.0,2.67,10.71,6551.45,10.335
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Japan,73320.66,57155.54,18278.82,6846.0,2.67,10.71,38876.72,9.35875
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,China,107464.14,80744.5,26790.78,10034.0,2.67,10.71,53953.72,9.16428571
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Singapore,15058.26,14270.56,3754.02,1406.0,2.67,10.71,10516.54,10.175
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Netherlands,60586.47,51591.36,15104.19,5657.0,2.67,10.71,36487.17,9.90111111
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Denmark,17318.07,12988.36,4317.39,1617.0,2.67,10.71,8670.97,8.99666667
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,France,70439.67,57366.05,17560.59,6577.0,2.67,10.71,39805.46,9.521
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Belgium,1820.7,1766.3,453.9,170.0,2.67,10.71,1312.4,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Austria,16107.84,12668.44,4015.68,1504.0,2.67,10.71,8652.76,9.4
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Telephone,Spain,3844.89,3730.01,958.53,359.0,2.67,10.71,2771.48,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Canada,34914.6,33665.26,8704.2,3260.0,2.67,10.71,24961.06,10.34285714
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Mexico,15026.13,14518.43,3746.01,1403.0,2.67,10.71,10772.42,10.35333333
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Brazil,54074.79,42169.71,13480.83,5049.0,2.67,10.71,28688.88,9.49777778
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Japan,35867.79,29530.41,8941.83,3349.0,2.67,10.71,20588.58,9.675
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Korea,41436.99,39521.54,10330.23,3869.0,2.67,10.71,29191.31,10.238
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Singapore,49041.09,47171.01,12225.93,4579.0,2.67,10.71,34945.08,10.31142857
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Netherlands,24568.74,16564.1,6124.98,2294.0,2.67,10.71,10439.12,8.41
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Finland,74488.05,64702.48,18569.85,6955.0,2.67,10.71,46132.63,9.939
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,France,38127.6,32396.89,9505.2,3560.0,2.67,10.71,22891.69,9.80857143
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Germany,41961.78,35898.93,10461.06,3918.0,2.67,10.71,25437.87,9.8675
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Belgium,23851.17,19592.41,5946.09,2227.0,2.67,10.71,13646.32,9.69909091
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Austria,23765.49,21202.13,5924.73,2219.0,2.67,10.71,15277.4,9.895
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Italy,9296.28,9018.52,2317.56,868.0,2.67,10.71,6700.96,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Web,Spain,20788.11,20166.99,5182.47,1941.0,2.67,10.71,14984.52,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,Canada,34346.97,28154.14,8562.69,3207.0,2.67,10.71,19591.45,9.576
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Special,China,19074.51,18308.68,4755.27,1781.0,2.67,10.71,13553.41,10.28
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Japan,7721.91,7411.88,1925.07,721.0,2.67,10.71,5486.81,10.28
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Korea,52339.77,42107.16,13048.29,4887.0,2.67,10.71,29058.87,9.51
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Netherlands,7282.8,6990.4,1815.6,680.0,2.67,10.71,5174.8,10.28
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,France,5451.39,5232.52,1359.03,509.0,2.67,10.71,3873.49,10.28
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Mail,Spain,3523.59,3418.31,878.43,329.0,2.67,10.71,2539.88,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Canada,66873.24,58840.34,16671.48,6244.0,2.67,10.71,42168.86,9.95
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Japan,63146.16,54775.49,15742.32,5896.0,2.67,10.71,39033.17,9.82777778
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Korea,23047.92,13837.36,5745.84,2152.0,2.67,10.71,8091.52,6.43
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Sweden,41672.61,35133.08,10388.97,3891.0,2.67,10.71,24744.11,9.92555556
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Germany,88057.62,70816.05,21952.74,8222.0,2.67,10.71,48863.31,9.44714286
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Italy,61453.98,49277.6,15320.46,5738.0,2.67,10.71,33957.14,9.48555556
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,E-mail,Spain,11920.23,7156.59,2971.71,1113.0,2.67,10.71,4184.88,6.43
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Fax,Canada,3898.44,3781.96,971.88,364.0,2.67,10.71,2810.08,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Fax,Brazil,3823.47,3709.23,953.19,357.0,2.67,10.71,2756.04,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Fax,China,34721.82,33047.04,8656.14,3242.0,2.67,10.71,24390.9,10.20666667
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Fax,France,7818.3,7584.7,1949.1,730.0,2.67,10.71,5635.6,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Fax,Germany,3523.59,3418.31,878.43,329.0,2.67,10.71,2539.88,10.39
2004,Golf Equipment,Golf Accessories,Course Pro Gloves,Fax,Spain,24129.63,18462.63,6015.51,2253.0,2.67,10.71,12447.12,9.4
2005,Camping Equipment,Cooking Gear,TrailChef Water Bag,Telephone,Japan,71896.9,43094.5,23020.1,10910.0,2.11,6.59,20074.4,3.95
